National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Hungary	100-Holding Account	Szentendrei Papírgyár ZRt. 	186	13-10-040174	closed	Account holder	Szentendrei Papírgyár ZRt.	Dózsa György utca	22	2000	Szentendre	Hungary	186	Szentendrei Papírgyár Rt. - Kazánház	HU-UHG5387-10-04	2005-01-01	2010-07-20				Dózsa György utca	22	2000	Szentendre	HU	47.648734022	19.073880252	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	5927	3177	5927	47	5927	0	0	0	0	0	0		0		0											NA		NA		NA		NA	5927	5927	5927	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Szentesi Téglagyár Ipari és Kereskedelmi Kft. 'f.a.' 	187	06-09-008910	open	Account holder	Szentesi Téglagyár Ipari és Kereskedelmi Kft. 'f.a.'	Téglagyári út	6	6600	Szentes	Hungary	187	Szentesi Téglagyár Ipari és Kereskedelmi Kft.	HU-UHG5302-8A-04	2005-01-01	2012-03-12			3.(g)	Téglagyári utca	6	6600	Szentes	HU	46.64132618	20.283920499	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	9386	5105	9386	3688	9386	4570	6996	4490	6996	1785	6996	6	0	Not Reported	0	Not Reported		Not Reported		Not Reported		Not Reported				NA		NA		NA		NA	9386	9386	9386	6996	6996	6996	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Szombathelyi Távhõszolgáltató Kft. 	188	18-09-101139	open	Account holder	Szombathelyi Távhõszolgáltató Kft.	Március 15. tér	5/a	9700	Szombathely	Hungary	188	Szombathelyi Távhoszolgáltató Kft. - Vízönto u.	HU-UHG5214-1-04	2005-01-01					Vízöntõ utca	7	9700	Szombathely	HU	47.248734254	16.602662348	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	36302	37874	36302	37017	36302	27456	19792	18301	19792	19441	19792	18246	19792	16097	19792	14629	9210	15520	8242	12424	7302	15561	6391	15413	5509	NA	4655	NA	3830	NA	3033	NA	36302	36302	36302	19792	19792	19792	19792	19792	9210	8242	7302	6391	5509	4655	3830	3033
Hungary	100-Holding Account	Tapolcafõi Téglaipari Kft. 	189	19-09-501555	open	Account holder	Tapolcafõi Téglaipari Kft.	Tóradûlõ utca Hrsz	9075/2	8598	Pápa	Hungary	189	Téglagyár Tapolcafo	HU-UHG5411-8A-04	2005-01-01				3.(g)	Tóradûlõ utca Hrsz	9075/2	8598	Pápa	HU	47.288112938	17.51115656	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	9535	4916	9535	4702	9535	5371	7350	4627	7350	3890	7350	2331	7350	2753	7350	1197	1792	1567	1761	1183	1730	2143	2743	2065	2692	NA	2640	NA	2586	NA	2532	NA	9535	9535	9535	7350	7350	7350	7350	7350	1792	1761	1730	2743	2692	2640	2586	2532
Hungary	100-Holding Account	Salgó Vagyon Salgótarjáni Önkormányzati Vagyonkezelő és Távhőszolgáltató Kft. 	190	12-09-001857	open	Account holder	Salgó Vagyon Salgótarjáni Önkormányzati Vagyonkezelő és Távhőszolgáltató Kft.	Park út	12.	3104	Salgótarján	Hungary	190	Városi Futomu	HU-UHG5304-1-04	2005-01-01					Salgó út	52	3100	Salgótarján	HU	48.115903471	19.82366441	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	18934	16975	18934	15678	18934	13520	15634	12229	15634	6682	15634	7475	15634	6109	15634	6256	6091	5418	4971	5149	4402	3689	3850	3845	3315	NA	2798	NA	2297	NA	1816	NA	18934	18934	18934	15634	15634	15634	15634	15634	6091	4971	4402	3850	3315	2798	2297	1816
Hungary	100-Holding Account	Tatabánya Erõmû Kft. 	191	11-09-006930	open	Account holder	Tatabánya Erõmû Kft.	Vájár köz	2	2800	Tatabánya	Hungary	191	Tatabánya Eromu Kft.	HU-UHG5180-1-04	2005-01-01				1.(c)	Vájár köz	2	2800	Tatabánya	HU	47.560366281	18.426756794	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	141789	149417	141789	139239	141789	127670	137616	129884	137616	133112	137616	130021	137616	114061	137616	100452	71823	100593	63303	86318	56080	75317	49086	40505	42310	NA	35755	NA	29412	NA	23296	NA	141789	141789	141789	137616	137616	137616	137616	137616	71823	63303	56080	49086	42310	35755	29412	23296
Hungary	100-Holding Account	Dunakeszi Közüzemi Kft. 	192	13-09-069212	closed	Account holder	Dunakeszi Közüzemi Kft.	Tallér utca	1	2120	Dunakeszi	Hungary	192	Termidor Kft. Tallér úti Futomue	HU-UHG2783-1-05	2005-01-01	2012-12-10				Tallér utca	1	2120	Dunakeszi	HU	47.64171961	19.129640485	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	7135	4858	7135	4354	7135	3991	4474	4014	4474	3583	4474	3827	4474	4858	4474	3827										NA		NA		NA		NA	7135	7135	7135	4474	4474	4474	4474	4474	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	TEVA Gyógyszergyár ZRt. 	193	09-10-000016	open	Account holder	TEVA Gyógyszergyár ZRt.	Pallagi út	13	4042	Debrecen	Hungary	193	TEVA Gyógyszergyár Zrt. Kazánház és Gázt.Kiser.	HU-UHG5162-1-04	2005-01-01				4.(e)	Pallagi út	13	4042	Debrecen	HU	47.564966099	21.632708655	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	33224	37044	33224	30657	33224	29184	36759	29132	36759	26902	36759	31229	36759	33185	46626	46690	27825	36443	27342	42347	26853	44805	26359	46911	25860	NA	25355	NA	24845	NA	24332	NA	33224	33224	33224	36759	36759	36759	36759	46626	27825	27342	26853	26359	25860	25355	24845	24332
Hungary	100-Holding Account	MOL Petrolkémia Zrt. 	194	05-10-000065	open	Account holder	MOL Petrolkémia Zrt.	TVK-Ipartelep, TVK Központi Irodaház Hrsz.	2119/3 ép. 136	3581	Tiszaújváros	Hungary	194	Tiszaújvárosi TVK Ipartelep	HU-UHG5479-1-04	2005-01-01				4.(a).VIII	Gyári út	1	3580	Tiszaújváros	HU	47.91444194	21.028128694	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	17854	78	17854	69	17854	27	1224945	1147068	1224945	1056552	1224945	1127707	1224945	1116721	1224945	916229	842922	991726	828282	995285	813468	1069296	798501	939223	783372	NA	768097	NA	752631	NA	737110	NA	17854	17854	17854	1224945	1224945	1224945	1224945	1224945	842922	828282	813468	798501	783372	768097	752631	737110
Hungary	100-Holding Account	Tolna Megyei Önkormányzat Balassa János Kórháza 	195	66/2001 (X.12)	closed	Account holder	Tolna Megyei Önkormányzat Balassa János Kórháza	Béri Balogh Ádám utca	05-07	7100	Szekszárd	Hungary	195	Balassa János Kórház	HU-UHG5114-1-04	2005-01-01	2012-05-17				Bródy Sándor utca	1	7100	Szekszárd	HU	46.341965821	18.694226996	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	6574	5342	6574	4454	6574	4530	5301	4697	5301	3650	5301	3028	5301	2758	5301	Not Reported										NA		NA		NA		NA	6574	6574	6574	5301	5301	5301	5301	5301	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Tondach Magyarország Zrt. 	196	08-10-001776	open	Account holder	Tondach Magyarország Zrt.	Cserépgyári út	1.	9300	Csorna	Hungary	196	Csornai Gyáregység	HU-UHG5380-8A-04	2005-01-01				3.(g)	Soproni út	66	9300	Csorna	HU	47.608064271	17.23977574	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	7839	7319	7839	7214	7839	7478	8143	7316	8143	6892	8143	5930	8143	6763	8143	6634	6064	6574	5958	6268	5852	6017	5744	5208	5635	NA	5525	NA	5414	NA	5302	NA	7839	7839	7839	8143	8143	8143	8143	8143	6064	5958	5852	5744	5635	5525	5414	5302
Hungary	100-Holding Account	Tondach Magyarország Zrt. 	197	08-10-001776	closed	Account holder	Tondach Magyarország Zrt.	Cserépgyári út	1.	9300	Csorna	Hungary	197	Jamina Gyáregység	HU-UHG5523-8A-04	2005-01-01	2015-06-05			3.(g)	Orosházi utca	88	5600	Békéscsaba	HU	46.665808353	21.070254389	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	28698	26454	28698	27444	28698	26955	30289	26473	30289	15625	30289	11529	30289	7880	30289	207	12276	106	12063	87	0		0		0	NA	0	NA	0	NA	0	NA	28698	28698	28698	30289	30289	30289	30289	30289	12276	12063	0	0	0	0	0	0
Hungary	100-Holding Account	Tondach Magyarország Zrt. 	198	08-10-001776	closed	Account holder	Tondach Magyarország Zrt.	Cserépgyári út	1.	9300	Csorna	Hungary	198	Tatai Gyáregység	HU-UHG5524-8A-04	2005-01-01	2010-03-09			3.(g)	Faller Jenõ utca	9	2890	Tata	HU	47.652878873	18.345289617	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	23253	21928	23253	15306	23253	17531	20674	8611	0	0	0		0		0											NA		NA		NA		NA	23253	23253	23253	20674	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Tondach Magyarország Zrt. 	199	08-10-001776	open	Account holder	Tondach Magyarország Zrt.	Cserépgyári út	1.	9300	Csorna	Hungary	199	Csabai Gyáregység	HU-UHG5525-8A-04	2005-01-01				3.(g)	Kétegyházi út Hrsz	2631	5600	Békéscsaba	HU	46.655410315	21.108026234	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	20723	19931	20723	21233	20723	19202	21911	24731	21911	37661	83933	32034	42585	40697	44643	42565	17342	26491	17042	32134	16736	30177	16428	32062	16117	NA	15802	NA	15485	NA	15165	NA	20723	20723	20723	21911	21911	83933	42585	44643	17342	17042	16736	16428	16117	15802	15485	15165
Hungary	100-Holding Account	TVK-ERÕMÛ Termelõ és Szolgáltató Kft. 	200	05-09-007873	open	Account holder	TVK-ERÕMÛ Termelõ és Szolgáltató Kft.	Gyári út TVK-Ipartelep	-	3580	Tiszaújváros	Hungary	200	TVK Eromu Kft.	HU-UHG5392-1-04	2005-01-01				1.(c)	TVK Ipartelep, Gyári út Hrsz	2093/3	3580	Tiszaújváros	HU	47.914411958	21.023015612	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	150293	157691	150293	171212	150293	173211	169894	178957	169894	167696	169894	153225	169894	151594	169894	151790	0	143963	0	142480	0	136469	0	168445	0	NA	0	NA	0	NA	0	NA	150293	150293	150293	169894	169894	169894	169894	169894	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	UNILEVER Magyarország Gyártó és Kereskedelmi Kft. 	201	01-09-078247	closed	Account holder	UNILEVER Magyarország Gyártó és Kereskedelmi Kft.	Váci út	182	1138	Budapest	Hungary	201	UNILEVER Magyarország Kft.	HU-UHG5560-1-04	2005-01-01					Horváth Mihály utca	2	1151	Budapest	HU	47.571737615	19.123418751	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	9917	4329	9917	1966	9917		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	9917	9917	9917	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	URSA Salgótarjáni Üveggyapot ZRt. 	202	01-10-046746	closed	Account holder	URSA Salgótarjáni Üveggyapot ZRt.	Budapesti út	31	3104	Salgótarján	Hungary	202	URSA Salgótarjáni Üveggyapot Rt.	HU-UHG5112-7-04	2005-01-01	2010-03-09			3.(e)	Budapesti út	31	3104	Salgótarján	HU	48.068327422	19.78375377	7-Installations for the manufacture of glass including glass fibre	NA	NA	NA	NA	NA	NA	9659	10159	9659	10001	9659	10126	10790	8778	10790	2301	0		0		0											NA		NA		NA		NA	9659	9659	9659	10790	10790	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Váci Távhõszolgáltatási Kft. 	203	13-09-072931	closed	Account holder	Váci Távhõszolgáltatási Kft.	Zrínyi utca	9	2600	Vác	Hungary	203	Alsóvárosi Futomuve	HU-UHG0131-1-04	2005-01-01	2014-05-07				Vásár utca	4	2600	Vác	HU	47.772796814	19.146853819	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7604	6587	7604	5807	7604	4817	6067	4686	6067	3708	6067	4097	6067	5138	6067	5041	3934	4872	3520	2205	0		0		0	NA	0	NA	0	NA	0	NA	7604	7604	7604	6067	6067	6067	6067	6067	3934	3520	0	0	0	0	0	0
Hungary	100-Holding Account	Várpalotai Közüzemi Kft. 	204	19-09-505188	open	Account holder	Várpalotai Közüzemi Kft.	Fehérvári út	7	8100	Várpalota	Hungary	204	Várpalota Hétvezér utcai Futomu	HU-UHG5320-1-04	2005-01-01					Hétvezér utca	6	8100	Várpalota	HU	47.199487174	18.149408474	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	16823	17526	16823	16295	16823	14472	16142	14685	16142	13505	16142	14365	16142	12250	16142	11496	10278	7386	9197	8295	8148	9298	7131	10502	6147	NA	5195	NA	4273	NA	3385	NA	16823	16823	16823	16142	16142	16142	16142	16142	10278	9197	8148	7131	6147	5195	4273	3385
Hungary	100-Holding Account	Vértesi Erőmű Zrt. 	205	11-10-001396	open	Account holder	Vértesi Erőmű Zrt.	Külterület Hrsz	0718/10.	2840	Oroszlány	Hungary	205	Vértesi Erőmű Rt. Oroszlányi Erőmű	HU-UHG5198-1-04	2005-01-01	2016-09-13			1.(c)	Külterület Hrsz	0718/10.	2840	Oroszlány	HU	47.501710029	18.271036244	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1728503	1702685	1728503	1558331	1728503	1630456	1266114	1352479	1266114	913176	966577	722135	966577	957379	966577	1172883	23067/489301****	1037920	19081	665585	15521	427101	0		0	NA	0	NA	0	NA	0	NA	1728503	1728503	1728503	1266114	1266114	966577	966577	966577	512368	19081	15521	0	0	0	0	0
Hungary	100-Holding Account	Videoton Holding ZRt. 	206	07-10-001107	closed	Account holder	Videoton Holding ZRt.	Berényi utca	72-100	8000	Székesfehérvár	Hungary	206	Videoton Holding Rt	HU-UHG5157-1-04	2005-01-01					Alsóerdõk	-	8200	Veszprém	HU	47.047164913	17.912861625	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	5576	3087	5576	0	5576		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	5576	5576	5576	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Videoton Holding ZRt. 	207	07-10-001107	closed	Account holder	Videoton Holding ZRt.	Berényi utca	72-100	8000	Székesfehérvár	Hungary	207	Videoton Holding Rt	HU-UHG5467-1-04	2005-01-01	2013-07-31				Berényi út	72-100	8000	Székesfehérvár	HU	47.206873181	18.437958503	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	16760	13068	16760	11865	16760	10124	12967	8764	12967	6764	12967	5688	12967	4691	12967	3191		Not Reported		Not Reported						NA		NA		NA		NA	16760	16760	16760	12967	12967	12967	12967	12967	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Villeroy &amp; Boch Magyarország Kft. 	208	06-09-012295	open	Account holder	Villeroy &amp; Boch Magyarország Kft.	Erzsébeti út	7	6800	Hódmezõvásárhely	Hungary	208	Villeroy &amp; Boch Magyarország Rt.	HU-UHG5151-8B-04	2005-01-01				3.(g)	Erzsébeti út	7	6800	Hódmezõvásárhely	HU	46.412299699	20.366384329	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	24358	26266	24358	26761	24358	24793	29564	23837	29564	20497	29564	22292	29564	22710	29564	19295	24376	18438	23953	16902	23524	17013	23091	16948	22653	NA	22212	NA	21765	NA	21316	NA	24358	24358	24358	29564	29564	29564	29564	29564	24376	23953	23524	23091	22653	22212	21765	21316
Hungary	100-Holding Account	Wescast Hungary Autóipari Rt. 	209	11-10-001581	closed	Account holder	Wescast Hungary Autóipari Rt.	Szent Borbála út	16	2840	Oroszlány	Hungary	209	Wescast Hungary Autóipari Rt.	HU-UHG5222-5-04	2005-01-01				2.(d)	Szent Borbála út	16	2840	Oroszlány	HU	47.473343234	18.301621824	5-Installations for the production of pig iron or steel (primary or secondary fusion) including continuous casting	NA	NA	NA	NA	NA	NA	402	170	402	311	402	278	NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	402	402	402	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	210	01-10-041706	open	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	210	Wienerberger ,Solymár I. Téglagyár	HU-UHG5126-8A-04	2005-01-01				3.(g)	Solymárvölgy Hrsz	21385/16	1037	Budapest	HU	47.585553466	18.988763907	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	46938	36041	46938	33029	46938	34610	45804	24946	45804	13100	45804	17595	45804	16432	45804	8300	15192	11263	14929	11667	14661	14697	20246	11561	19863	NA	19475	NA	19083	NA	18689	NA	46938	46938	46938	45804	45804	45804	45804	45804	15192	14929	14661	20246	19863	19475	19083	18689
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	211	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	211	Wienerberger ,Solymár II. Téglagyár	HU-UHG5127-8A-04	2005-01-01				3.(g)	Rókus út	1	2083	Solymár	HU	47.5939483	18.952826597	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	20564	11560	20564		20564		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	20564	20564	20564	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	212	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	212	Wienerberger ,Orbottyáni Téglagyára	HU-UHG5128-8A-04	2005-01-01	2012-12-31			3.(g)	Hrsz	023/177	2162	Õrbottyán	HU	47.691948699	19.255605555	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	67345	38425	67345	38148	67345	27849	41549	28262	41549	7624	41549	19971	41549	15560	41549	234										NA		NA		NA		NA	67345	67345	67345	41549	41549	41549	41549	41549	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	213	01-10-041706	open	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	213	Wienerberger ,Koszeg Téglagyára	HU-UHG5130-8A-04	2005-01-01				3.(g)	Csepregi út	2	9730	Kõszeg	HU	47.38362846	16.556892759	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	5828	4124	5828	4344	5828	4806	4781	4610	4781	2295	4781	2225	4781	2212	4781	2133	2366	2166	2325	2390	4175	3087	2241	4115	2199	NA	2156	NA	2113	NA	2069	NA	5828	5828	5828	4781	4781	4781	4781	4781	2366	2325	4175	2241	2199	2156	2113	2069
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	214	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	214	Wienerberger ,Bátaszéki Téglagyár	HU-UHG5132-8A-04	2005-01-01	2012-12-31			3.(g)	Kövesdpuszta Hrsz	0127/3	7140	Bátaszék	HU	46.192346689	18.691835158	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	50159	39268	50159	31561	50159	36287	55130	29210	55130	19675	55130	11	55130	365	55130	228										NA		NA		NA		NA	50159	50159	50159	55130	55130	55130	55130	55130	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	215	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	215	Wienerberger ,Abonyi Téglagyár	HU-UHG5134-8A-04	2005-01-01	2010-03-09			3.(g)	Kécskei út	35	2740	Abony	HU	47.176768756	20.0032438	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	23881	24859	23881	27164	23881	22507	29648	16606	29648	0	0	Not Reported	0		0											NA		NA		NA		NA	23881	23881	23881	29648	29648	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	216	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	216	Wienerberger ,Balatonszentgyörgyi Téglagyár	HU-UHG5135-8A-04	2005-01-01	2010-03-09			3.(g)	Hrsz	047	8710	Balatonszentgyörgy	HU	46.67610777	17.303467261	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	39821	17494	39821	29624	39821	33537	39345	23841	39345	0	0	Not Reported	0		0											NA		NA		NA		NA	39821	39821	39821	39345	39345	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	217	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	217	Wienerberger ,Kisbéri Téglagyár	HU-UHG5136-8A-04	2005-01-01	2012-02-27			3.(g)	Külterület Hrsz	0239/2	2870	Kisbér	HU	47.510511351	18.02389525	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	51597	43075	51597	49072	51597	42832	49971	29557	49971	142	49971	12	49971	0	0											NA		NA		NA		NA	51597	51597	51597	49971	49971	49971	49971	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	218	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	218	Wienerberger ,Sopron Téglagyár	HU-UHG5129-8A-04	2005-01-01	2012-02-27			3.(g)	Ravazd utca	63	9400	Sopron	HU	47.685053337	16.61071973	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	32324	16740	32324	25637	32324	26384	23205	22319	23205	8	23205	11	23205	0	0											NA		NA		NA		NA	32324	32324	32324	23205	23205	23205	23205	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	219	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	219	Wienerberger ,Mezotúri Téglagyár	HU-UHG5131-8A-04	2005-01-01	2012-02-27			3.(g)	Szolnoki út Hrsz	01730	5401	Mezõtúr	HU	47.015232396	20.588376921	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	19437	14335	19437	11015	19437	18676	16217	14233	16217	16	16217	13	16217	0	0											NA		NA		NA		NA	19437	19437	19437	16217	16217	16217	16217	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	220	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	220	Wienerberger ,Békéscsabai Téglagyár	HU-UHG5133-8A-04	2005-01-01	2012-12-31			3.(g)	Kétegyházi út Hrsz	2632	5600	Békéscsaba	HU	46.65409309	21.101258362	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	30502	25561	30502	25717	30502	24506	30997	24965	30997	5752	30997	7	30997	180	30997	151										NA		NA		NA		NA	30502	30502	30502	30997	30997	30997	30997	30997	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	221	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	221	Wienerberger ,Pannonhalmi Téglagyár	HU-UHG5137-8A-04	2005-01-01	2010-03-09				Arany János utca	30	9090	Pannonhalma	HU	47.015232396	20.588376921	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	12654	13925	12654	13889	12654	11565	14250	5093	14250	0	0	Not Reported	0		0											NA		NA		NA		NA	12654	12654	12654	14250	14250	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	222	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	222	Wienerberger ,Teskándi Téglagyár	HU-UHG5138-8A-04	2005-01-01					Petõfi út	127	8991	Teskánd	HU	46.844245124	16.768466724	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	13478	8	13478		13478		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	13478	13478	13478	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	223	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	223	Wienerberger, Mohácsi Téglagyár	HU-UHG5473-8A-04	2005-01-01				3.(g)	Budapesti út	50	7700	Mohács	HU	46.019845835	18.678568512	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	14667	3774	14667		14667		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	14667	14667	14667	0	0	0	0	0	0	0	0	0	0	0	0	0
